#スプレッドシートで計算
#tone:5001 start:500nm end:3950nm delta_n:0.5
#thickness,hex_color_code
3202.04,FF60ED
3202.73,FF60ED
3203.42,FE60ED
3204.11,FE60ED
3204.8,FE60ED
3205.49,FE60ED
3206.18,FD60ED
3206.87,FD60ED
3207.56,FD60ED
3208.25,FD60ED
3208.94,FC60ED
3209.63,FC60ED
3210.32,FC60ED
3211.01,FC60ED
3211.7,FB60ED
3212.39,FB60ED
3213.08,FB60EC
3213.77,FB60EC
3214.46,FA60EC
3215.15,FA60EC
3215.84,FA60EC
3216.53,FA60EC
3217.22,F960EC
3217.91,F960EC
3218.6,F960EC
3219.29,F860EC
3219.98,F860EC
3220.67,F860EC
3221.36,F860EC
3222.05,F760EC
3222.74,F760EC
3223.43,F760EC
3224.12,F760EB
3224.81,F661EB
3225.5,F661EB
3226.19,F661EB
3226.88,F561EB
3227.57,F561EB
3228.26,F561EB
3228.95,F561EB
3229.64,F461EB
3230.33,F461EB
3231.02,F461EB
3231.71,F361EB
3232.4,F361EB
3233.09,F361EB
3233.78,F361EA
3234.47,F262EA
3235.16,F262EA
3235.85,F262EA
3236.54,F162EA
3237.23,F162EA
3237.92,F162EA
3238.61,F062EA
3239.3,F062EA
3239.99,F062EA
3240.68,EF62EA
3241.37,EF63EA
3242.06,EF63E9
3242.75,EF63E9
3243.44,EE63E9
3244.13,EE63E9
3244.82,EE63E9
3245.51,ED63E9
3246.2,ED63E9
3246.89,ED63E9
3247.58,EC64E9
3248.27,EC64E9
3248.96,EC64E8
3249.65,EB64E8
3250.34,EB64E8
3251.03,EB64E8
3251.72,EA64E8
3252.41,EA65E8
3253.1,EA65E8
3253.79,E965E8
3254.48,E965E8
3255.17,E965E8
3255.86,E865E7
3256.55,E865E7
3257.24,E866E7
3257.93,E766E7
3258.62,E766E7
3259.31,E766E7
3260,E666E7
3260.69,E666E7
3261.38,E667E7
3262.07,E567E6
3262.76,E567E6
3263.45,E567E6
3264.14,E467E6
3264.83,E467E6
3265.52,E468E6
3266.21,E368E6
3266.9,E368E6
3267.59,E368E5
3268.28,E268E5
3268.97,E268E5
3269.66,E269E5
3270.35,E169E5
3271.04,E169E5
3271.73,E169E5
3272.42,E069E5
3273.11,E06AE4
3273.8,DF6AE4
3274.49,DF6AE4
3275.18,DF6AE4
3275.87,DE6AE4
3276.56,DE6BE4
3277.25,DE6BE4
3277.94,DD6BE4
3278.63,DD6BE3
3279.32,DD6BE3
3280.01,DC6CE3
3280.7,DC6CE3
3281.39,DB6CE3
3282.08,DB6CE3
3282.77,DB6CE3
3283.46,DA6DE2
3284.15,DA6DE2
3284.84,DA6DE2
3285.53,D96DE2
3286.22,D96DE2
3286.91,D86EE2
3287.6,D86EE2
3288.29,D86EE1
3288.98,D76EE1
3289.67,D76FE1
3290.36,D76FE1
3291.05,D66FE1
3291.74,D66FE1
3292.43,D56FE0
3293.12,D570E0
3293.81,D570E0
3294.5,D470E0
3295.19,D470E0
3295.88,D371E0
3296.57,D371E0
3297.26,D371DF
3297.95,D271DF
3298.64,D272DF
3299.33,D172DF
3300.02,D172DF
3300.71,D172DF
3301.4,D073DE
3302.09,D073DE
3302.78,CF73DE
3303.47,CF73DE
3304.16,CF73DE
3304.85,CE74DE
3305.54,CE74DD
3306.23,CD74DD
3306.92,CD74DD
3307.61,CC75DD
3308.3,CC75DD
3308.99,CC75DD
3309.68,CB75DC
3310.37,CB76DC
3311.06,CA76DC
3311.75,CA76DC
3312.44,C976DC
3313.13,C977DC
3313.82,C977DB
3314.51,C877DB
3315.2,C878DB
3315.89,C778DB
3316.58,C778DB
3317.27,C678DA
3317.96,C679DA
3318.65,C679DA
3319.34,C579DA
3320.03,C579DA
3320.72,C47ADA
3321.41,C47AD9
3322.1,C37AD9
3322.79,C37AD9
3323.48,C27BD9
3324.17,C27BD9
3324.86,C27BD8
3325.55,C17BD8
3326.24,C17CD8
3326.93,C07CD8
3327.62,C07CD8
3328.31,BF7DD8
3329,BF7DD7
3329.69,BE7DD7
3330.38,BE7DD7
3331.07,BD7ED7
3331.76,BD7ED7
3332.45,BD7ED6
3333.14,BC7ED6
3333.83,BC7FD6
3334.52,BB7FD6
3335.21,BB7FD6
3335.9,BA80D5
3336.59,BA80D5
3337.28,B980D5
3337.97,B980D5
3338.66,B881D5
3339.35,B881D4
3340.04,B781D4
3340.73,B781D4
3341.42,B682D4
3342.11,B682D4
3342.8,B582D3
3343.49,B583D3
3344.18,B483D3
3344.87,B483D3
3345.56,B383D3
3346.25,B384D2
3346.94,B284D2
3347.63,B284D2
3348.32,B184D2
3349.01,B185D1
3349.7,B085D1
3350.39,B085D1
3351.08,AF86D1
3351.77,AF86D1
3352.46,AE86D0
3353.15,AE86D0
3353.84,AD87D0
3354.53,AD87D0
3355.22,AC87D0
3355.91,AC88CF
3356.6,AB88CF
3357.29,AB88CF
3357.98,AA88CF
3358.67,AA89CE
3359.36,A989CE
3360.05,A989CE
3360.74,A88ACE
3361.43,A88ACE
3362.12,A78ACD
3362.81,A78ACD
3363.5,A68BCD
3364.19,A68BCD
3364.88,A58BCC
3365.57,A58CCC
3366.26,A48CCC
3366.95,A38CCC
3367.64,A38CCC
3368.33,A28DCB
3369.02,A28DCB
3369.71,A18DCB
3370.4,A18DCB
3371.09,A08ECA
3371.78,A08ECA
3372.47,9F8ECA
3373.16,9E8FCA
3373.85,9E8FCA
3374.54,9D8FC9
3375.23,9D8FC9
3375.92,9C90C9
3376.61,9C90C9
3377.3,9B90C8
3377.99,9B91C8
3378.68,9A91C8
3379.37,9991C8
3380.06,9991C7
3380.75,9892C7
3381.44,9892C7
3382.13,9792C7
3382.82,9693C7
3383.51,9693C6
3384.2,9593C6
3384.89,9593C6
3385.58,9494C6
3386.27,9394C5
3386.96,9394C5
3387.65,9295C5
3388.34,9295C5
3389.03,9195C4
3389.72,9095C4
3390.41,9096C4
3391.1,8F96C4
3391.79,8F96C3
3392.48,8E97C3
3393.17,8D97C3
3393.86,8D97C3
3394.55,8C97C2
3395.24,8B98C2
3395.93,8B98C2
3396.62,8A98C2
3397.31,8A98C1
3398,8999C1
3398.69,8899C1
3399.38,8899C1
3400.07,879AC0
3400.76,869AC0
3401.45,869AC0
3402.14,859AC0
3402.83,849BBF
3403.52,849BBF
3404.21,839BBF
3404.9,829CBF
3405.59,829CBE
3406.28,819CBE
3406.97,809CBE
3407.66,809DBE
3408.35,7F9DBD
3409.04,7E9DBD
3409.73,7E9DBD
3410.42,7D9EBD
3411.11,7C9EBC
3411.8,7C9EBC
3412.49,7B9FBC
3413.18,7A9FBC
3413.87,799FBB
3414.56,799FBB
3415.25,78A0BB
3415.94,77A0BB
3416.63,77A0BA
3417.32,76A1BA
3418.01,75A1BA
3418.7,74A1BA
3419.39,74A1B9
3420.08,73A2B9
3420.77,72A2B9
3421.46,71A2B9
3422.15,71A2B8
3422.84,70A3B8
3423.53,6FA3B8
3424.22,6EA3B8
3424.91,6DA3B7
3425.6,6DA4B7
3426.29,6CA4B7
3426.98,6BA4B7
3427.67,6AA5B6
3428.36,6AA5B6
3429.05,69A5B6
3429.74,68A5B6
3430.43,67A6B5
3431.12,66A6B5
3431.81,65A6B5
3432.5,65A6B5
3433.19,64A7B4
3433.88,63A7B4
3434.57,62A7B4
3435.26,61A7B4
3435.95,60A8B3
3436.64,5FA8B3
3437.33,5EA8B3
3438.02,5EA9B2
3438.71,5DA9B2
3439.4,5CA9B2
3440.09,5BA9B2
3440.78,5AAAB1
3441.47,59AAB1
3442.16,58AAB1
3442.85,57AAB1
3443.54,56ABB0
3444.23,55ABB0
3444.92,54ABB0
3445.61,53ABB0
3446.3,52ACAF
3446.99,51ACAF
3447.68,50ACAF
3448.37,4FACAF
3449.06,4EADAE
3449.75,4DADAE
3450.44,4CADAE
3451.13,4BADAE
3451.82,49AEAD
3452.51,48AEAD
3453.2,47AEAD
3453.89,46AFAC
3454.58,45AFAC
3455.27,44AFAC
3455.96,42AFAC
3456.65,41B0AB
3457.34,40B0AB
3458.03,3EB0AB
3458.72,3DB0AB
3459.41,3CB1AA
3460.1,3AB1AA
3460.79,39B1AA
3461.48,37B1AA
3462.17,36B2A9
3462.86,34B2A9
3463.55,33B2A9
3464.24,31B2A9
3464.93,2FB3A8
3465.62,2EB3A8
3466.31,2CB3A8
3467,2AB3A8
3467.69,28B4A7
3468.38,26B4A7
3469.07,24B4A7
3469.76,21B4A7
3470.45,1FB4A6
3471.14,1CB5A6
3471.83,19B5A6
3472.52,15B5A5
3473.21,12B5A5
3473.9,0DB6A5
3474.59,07B6A5
3475.28,01B6A4
3475.97,00B6A4
3476.66,00B7A4
3477.35,00B7A4
3478.04,00B7A3
3478.73,00B7A3
3479.42,00B8A3
3480.11,00B8A3
3480.8,00B8A2
3481.49,00B8A2
3482.18,00B9A2
3482.87,00B9A2
3483.56,00B9A1
3484.25,00B9A1
3484.94,00BAA1
3485.63,00BAA1
3486.32,00BAA0
3487.01,00BAA0
3487.7,00BAA0
3488.39,00BBA0
3489.08,00BB9F
3489.77,00BB9F
3490.46,00BB9F
3491.15,00BC9F
3491.84,00BC9E
3492.53,00BC9E
3493.22,00BC9E
3493.91,00BD9E
3494.6,00BD9D
3495.29,00BD9D
3495.98,00BD9D
3496.67,00BD9D
3497.36,00BE9C
3498.05,00BE9C
3498.74,00BE9C
3499.43,00BE9C
3500.12,00BF9B
3500.81,00BF9B
3501.5,00BF9B
3502.19,00BF9B
3502.88,00BF9A
3503.57,00C09A
3504.26,00C09A
3504.95,00C09A
3505.64,00C099
3506.33,00C199
3507.02,00C199
3507.71,00C199
3508.4,00C199
3509.09,00C198
3509.78,00C298
3510.47,00C298
3511.16,00C298
3511.85,00C297
3512.54,00C297
3513.23,00C397
3513.92,00C397
3514.61,00C396
3515.3,00C396
3515.99,00C496
3516.68,00C496
3517.37,00C495
3518.06,00C495
3518.75,00C495
3519.44,00C595
3520.13,00C595
3520.82,00C594
3521.51,00C594
3522.2,00C594
3522.89,00C694
3523.58,00C693
3524.27,00C693
3524.96,00C693
3525.65,00C693
3526.34,00C793
3527.03,00C792
3527.72,00C792
3528.41,00C792
3529.1,00C792
3529.79,00C892
3530.48,00C891
3531.17,00C891
3531.86,00C891
3532.55,00C891
3533.24,00C990
3533.93,00C990
3534.62,00C990
3535.31,00C990
3536,00C990
3536.69,00CA8F
3537.38,00CA8F
3538.07,00CA8F
3538.76,00CA8F
3539.45,00CA8F
3540.14,00CB8E
3540.83,00CB8E
3541.52,00CB8E
3542.21,00CB8E
3542.9,00CB8E
3543.59,00CB8D
3544.28,00CC8D
3544.97,00CC8D
3545.66,00CC8D
3546.35,00CC8D
3547.04,00CC8C
3547.73,00CD8C
3548.42,00CD8C
3549.11,00CD8C
3549.8,00CD8C
3550.49,00CD8C
3551.18,00CD8B
3551.87,00CE8B
3552.56,00CE8B
3553.25,00CE8B
3553.94,00CE8B
3554.63,00CE8A
3555.32,00CF8A
3556.01,00CF8A
3556.7,00CF8A
3557.39,00CF8A
3558.08,00CF8A
3558.77,00CF89
3559.46,00D089
3560.15,00D089
3560.84,00D089
3561.53,00D089
3562.22,00D089
3562.91,00D088
3563.6,00D188
3564.29,00D188
3564.98,00D188
3565.67,00D188
3566.36,00D188
3567.05,00D187
3567.74,00D287
3568.43,00D287
3569.12,00D287
3569.81,00D287
3570.5,00D287
3571.19,00D287
3571.88,00D386
3572.57,00D386
3573.26,00D386
3573.95,00D386
3574.64,00D386
3575.33,00D386
3576.02,00D486
3576.71,00D485
3577.4,00D485
3578.09,00D485
3578.78,00D485
3579.47,00D485
3580.16,00D585
3580.85,00D585
3581.54,00D585
3582.23,00D584
3582.92,00D584
3583.61,00D584
3584.3,00D584
3584.99,00D684
3585.68,00D684
3586.37,00D684
3587.06,00D684
3587.75,00D684
3588.44,00D683
3589.13,00D783
3589.82,00D783
3590.51,00D783
3591.2,00D783
3591.89,00D783
3592.58,00D783
3593.27,00D783
3593.96,00D883
3594.65,00D883
3595.34,00D882
3596.03,00D882
3596.72,00D882
3597.41,00D882
3598.1,00D882
3598.79,00D982
3599.48,00D982
3600.17,00D982
3600.86,00D982
3601.55,00D982
3602.24,00D982
3602.93,00D982
3603.62,00D981
3604.31,00DA81
3605,00DA81
3605.69,00DA81
3606.38,00DA81
3607.07,00DA81
3607.76,00DA81
3608.45,00DA81
3609.14,00DB81
3609.83,00DB81
3610.52,00DB81
3611.21,00DB81
3611.9,00DB81
3612.59,00DB81
3613.28,00DB81
3613.97,00DB81
3614.66,00DC81
3615.35,00DC81
3616.04,00DC81
3616.73,00DC80
3617.42,00DC80
3618.11,00DC80
3618.8,00DC80
3619.49,00DC80
3620.18,00DD80
3620.87,00DD80
3621.56,00DD80
3622.25,00DD80
3622.94,00DD80
3623.63,00DD80
3624.32,00DD80
3625.01,00DD80
3625.7,00DD80
3626.39,00DE80
3627.08,00DE80
3627.77,00DE80
3628.46,00DE80
3629.15,00DE80
3629.84,00DE80
3630.53,00DE80
3631.22,00DE80
3631.91,00DE80
3632.6,00DF80
3633.29,00DF80
3633.98,00DF80
3634.67,00DF80
3635.36,00DF80
3636.05,00DF80
3636.74,00DF80
3637.43,00DF80
3638.12,00DF80
3638.81,00DF80
3639.5,00E080
3640.19,00E080
3640.88,00E080
3641.57,00E080
3642.26,00E080
3642.95,00E080
3643.64,00E080
3644.33,00E080
3645.02,00E080
3645.71,00E081
3646.4,00E181
3647.09,00E181
3647.78,00E181
3648.47,00E181
3649.16,00E181
3649.85,00E181
3650.54,00E181
3651.23,00E181
3651.92,00E181
3652.61,00E181
3653.3,00E181
3653.99,00E281
3654.68,00E281
3655.37,00E281
3656.06,00E281
3656.75,00E281
3657.44,00E281
3658.13,00E281
3658.82,00E282
3659.51,00E282
3660.2,00E282
3660.89,00E282
3661.58,00E282
3662.27,00E382
3662.96,00E382
3663.65,00E382
3664.34,00E382
3665.03,00E382
3665.72,00E382
3666.41,00E382
3667.1,00E383
3667.79,00E383
3668.48,00E383
3669.17,00E383
3669.86,00E383
3670.55,00E383
3671.24,00E483
3671.93,00E483
3672.62,00E483
3673.31,00E483
3674,00E483
3674.69,00E484
3675.38,00E484
3676.07,00E484
3676.76,00E484
3677.45,00E484
3678.14,00E484
3678.83,00E484
3679.52,00E484
3680.21,00E484
3680.9,00E485
3681.59,00E585
3682.28,00E585
3682.97,00E585
3683.66,00E585
3684.35,00E585
3685.04,00E585
3685.73,00E585
3686.42,00E586
3687.11,00E586
3687.8,00E586
3688.49,00E586
3689.18,00E586
3689.87,00E586
3690.56,00E586
3691.25,00E587
3691.94,00E587
3692.63,00E587
3693.32,00E687
3694.01,00E687
3694.7,00E687
3695.39,00E687
3696.08,00E687
3696.77,00E688
3697.46,00E688
3698.15,00E688
3698.84,00E688
3699.53,00E688
3700.22,00E688
3700.91,00E689
3701.6,00E689
3702.29,00E689
3702.98,00E689
3703.67,00E689
3704.36,00E689
3705.05,00E68A
3705.74,00E68A
3706.43,00E68A
3707.12,00E68A
3707.81,00E68A
3708.5,00E68A
3709.19,00E78A
3709.88,00E78B
3710.57,00E78B
3711.26,00E78B
3711.95,00E78B
3712.64,00E78B
3713.33,00E78C
3714.02,00E78C
3714.71,00E78C
3715.4,00E78C
3716.09,00E78C
3716.78,00E78C
3717.47,00E78D
3718.16,00E78D
3718.85,00E78D
3719.54,00E78D
3720.23,00E78D
3720.92,00E78D
3721.61,00E78E
3722.3,00E78E
3722.99,00E78E
3723.68,00E78E
3724.37,00E78E
3725.06,00E78F
3725.75,00E78F
3726.44,00E78F
3727.13,00E78F
3727.82,00E78F
3728.51,00E790
3729.2,00E790
3729.89,00E790
3730.58,00E790
3731.27,00E790
3731.96,00E791
3732.65,00E791
3733.34,00E791
3734.03,00E791
3734.72,00E791
3735.41,00E791
3736.1,00E792
3736.79,00E792
3737.48,00E792
3738.17,00E792
3738.86,00E792
3739.55,00E893
3740.24,00E893
3740.93,00E893
3741.62,00E893
3742.31,00E894
3743,00E894
3743.69,00E894
3744.38,00E894
3745.07,00E894
3745.76,00E895
3746.45,00E895
3747.14,00E895
3747.83,00E895
3748.52,00E895
3749.21,00E896
3749.9,00E896
3750.59,00E896
3751.28,00E896
3751.97,00E896
3752.66,00E897
3753.35,00E897
3754.04,03E897
3754.73,09E897
3755.42,0EE898
3756.11,12E898
3756.8,16E898
3757.49,19E898
3758.18,1CE898
3758.87,1EE899
3759.56,21E899
3760.25,23E799
3760.94,25E799
3761.63,27E799
3762.32,29E79A
3763.01,2BE79A
3763.7,2DE79A
3764.39,2EE79A
3765.08,30E79B
3765.77,32E79B
3766.46,33E79B
3767.15,35E79B
3767.84,36E79B
3768.53,38E79C
3769.22,39E79C
3769.91,3AE79C
3770.6,3CE79C
3771.29,3DE79D
3771.98,3EE79D
3772.67,3FE79D
3773.36,41E79D
3774.05,42E79D
3774.74,43E79E
3775.43,44E79E
3776.12,45E79E
3776.81,46E79E
3777.5,47E79F
3778.19,48E79F
3778.88,49E79F
3779.57,4BE79F
3780.26,4CE79F
3780.95,4DE7A0
3781.64,4EE7A0
3782.33,4FE7A0
3783.02,50E7A0
3783.71,50E7A1
3784.4,51E7A1
3785.09,52E7A1
3785.78,53E7A1
3786.47,54E7A1
3787.16,55E7A2
3787.85,56E7A2
3788.54,57E7A2
3789.23,58E7A2
3789.92,59E7A3
3790.61,5AE7A3
3791.3,5AE6A3
3791.99,5BE6A3
3792.68,5CE6A3
3793.37,5DE6A4
3794.06,5EE6A4
3794.75,5FE6A4
3795.44,5FE6A4
3796.13,60E6A5
3796.82,61E6A5
3797.51,62E6A5
3798.2,63E6A5
3798.89,63E6A6
3799.58,64E6A6
3800.27,65E6A6
3800.96,66E6A6
3801.65,67E6A6
3802.34,67E6A7
3803.03,68E6A7
3803.72,69E6A7
3804.41,6AE6A7
3805.1,6AE6A8
3805.79,6BE6A8
3806.48,6CE6A8
3807.17,6CE5A8
3807.86,6DE5A8
3808.55,6EE5A9
3809.24,6FE5A9
3809.93,6FE5A9
3810.62,70E5A9
3811.31,71E5AA
3812,71E5AA
3812.69,72E5AA
3813.38,73E5AA
3814.07,73E5AA
3814.76,74E5AB
3815.45,75E5AB
3816.14,75E5AB
3816.83,76E5AB
3817.52,77E5AC
3818.21,77E5AC
3818.9,78E5AC
3819.59,79E5AC
3820.28,79E4AC
3820.97,7AE4AD
3821.66,7BE4AD
3822.35,7BE4AD
3823.04,7CE4AD
3823.73,7DE4AE
3824.42,7DE4AE
3825.11,7EE4AE
3825.8,7EE4AE
3826.49,7FE4AE
3827.18,80E4AF
3827.87,80E4AF
3828.56,81E4AF
3829.25,82E4AF
3829.94,82E4B0
3830.63,83E4B0
3831.32,83E3B0
3832.01,84E3B0
3832.7,85E3B0
3833.39,85E3B1
3834.08,86E3B1
3834.77,86E3B1
3835.46,87E3B1
3836.15,87E3B2
3836.84,88E3B2
3837.53,89E3B2
3838.22,89E3B2
3838.91,8AE3B2
3839.6,8AE3B3
3840.29,8BE3B3
3840.98,8BE2B3
3841.67,8CE2B3
3842.36,8DE2B4
3843.05,8DE2B4
3843.74,8EE2B4
3844.43,8EE2B4
3845.12,8FE2B4
3845.81,8FE2B5
3846.5,90E2B5
3847.19,90E2B5
3847.88,91E2B5
3848.57,91E2B5
3849.26,92E2B6
3849.95,93E1B6
3850.64,93E1B6
3851.33,94E1B6
3852.02,94E1B7
3852.71,95E1B7
3853.4,95E1B7
3854.09,96E1B7
3854.78,96E1B7
3855.47,97E1B8
3856.16,97E1B8
3856.85,98E1B8
3857.54,98E0B8
3858.23,99E0B8
3858.92,99E0B9
3859.61,9AE0B9
3860.3,9AE0B9
3860.99,9BE0B9
3861.68,9BE0B9
3862.37,9CE0BA
3863.06,9CE0BA
3863.75,9DE0BA
3864.44,9DE0BA
3865.13,9EDFBA
3865.82,9EDFBB
3866.51,9FDFBB
3867.2,9FDFBB
3867.89,A0DFBB
3868.58,A0DFBB
3869.27,A1DFBC
3869.96,A1DFBC
3870.65,A2DFBC
3871.34,A2DFBC
3872.03,A3DFBC
3872.72,A3DEBD
3873.41,A4DEBD
3874.1,A4DEBD
3874.79,A5DEBD
3875.48,A5DEBD
3876.17,A5DEBE
3876.86,A6DEBE
3877.55,A6DEBE
3878.24,A7DEBE
3878.93,A7DEBE
3879.62,A8DDBF
3880.31,A8DDBF
3881,A9DDBF
3881.69,A9DDBF
3882.38,AADDBF
3883.07,AADDC0
3883.76,AADDC0
3884.45,ABDDC0
3885.14,ABDDC0
3885.83,ACDCC0
3886.52,ACDCC1
3887.21,ADDCC1
3887.9,ADDCC1
3888.59,AEDCC1
3889.28,AEDCC1
3889.97,AEDCC1
3890.66,AFDCC2
3891.35,AFDCC2
3892.04,B0DCC2
3892.73,B0DBC2
3893.42,B1DBC2
3894.11,B1DBC3
3894.8,B1DBC3
3895.49,B2DBC3
3896.18,B2DBC3
3896.87,B3DBC3
3897.56,B3DBC3
3898.25,B4DAC4
3898.94,B4DAC4
3899.63,B4DAC4
3900.32,B5DAC4
3901.01,B5DAC4
3901.7,B6DAC5
3902.39,B6DAC5
3903.08,B6DAC5
3903.77,B7DAC5
3904.46,B7D9C5
3905.15,B8D9C5
3905.84,B8D9C6
3906.53,B9D9C6
3907.22,B9D9C6
3907.91,B9D9C6
3908.6,BAD9C6
3909.29,BAD9C6
3909.98,BBD8C7
3910.67,BBD8C7
3911.36,BBD8C7
3912.05,BCD8C7
3912.74,BCD8C7
3913.43,BCD8C7
3914.12,BDD8C8
3914.81,BDD8C8
3915.5,BED7C8
3916.19,BED7C8
3916.88,BED7C8
3917.57,BFD7C8
3918.26,BFD7C9
3918.95,C0D7C9
3919.64,C0D7C9
3920.33,C0D7C9
3921.02,C1D6C9
3921.71,C1D6C9
3922.4,C1D6CA
3923.09,C2D6CA
3923.78,C2D6CA
3924.47,C3D6CA
3925.16,C3D6CA
3925.85,C3D6CA
3926.54,C4D5CB
3927.23,C4D5CB
3927.92,C4D5CB
3928.61,C5D5CB
3929.3,C5D5CB
3929.99,C5D5CB
3930.68,C6D5CB
3931.37,C6D5CC
3932.06,C7D4CC
3932.75,C7D4CC
3933.44,C7D4CC
3934.13,C8D4CC
3934.82,C8D4CC
3935.51,C8D4CD
3936.2,C9D4CD
3936.89,C9D3CD
3937.58,C9D3CD
3938.27,CAD3CD
3938.96,CAD3CD
3939.65,CAD3CD
3940.34,CBD3CE
3941.03,CBD3CE
3941.72,CBD2CE
3942.41,CCD2CE
3943.1,CCD2CE
3943.79,CCD2CE
3944.48,CDD2CE
3945.17,CDD2CF
3945.86,CDD2CF
3946.55,CED1CF
3947.24,CED1CF
3947.93,CED1CF
3948.62,CFD1CF
3949.31,CFD1CF
3950,CFD1D0
